Unnamed: 0,num_rooms,size_sqft,age,num_bathrooms
6272,8,1577,1,2
424,9,6982,76,3
392,8,4617,68,3
3191,7,7240,39,3
16,8,3954,33,4
6335,5,1237,94,1
4200,7,9834,99,2
2672,4,3146,44,4
2444,9,5815,33,2
6697,1,4586,61,1
6164,8,7806,97,4
2601,8,7004,89,3
3493,9,3667,76,1
6044,4,5028,74,4
1459,7,3381,1,3
3804,7,3350,55,4
9845,4,9300,56,4
7394,2,3407,47,3
4839,6,7437,49,2
8111,8,7411,19,3
3835,4,4495,15,1
9313,4,4613,16,4
5683,4,6644,24,1
8748,6,3414,58,1
5827,3,3472,40,1
9748,8,5482,6,1
4724,5,2136,70,2
8759,8,6132,15,4
5887,4,7937,51,2
2355,5,6935,75,3
6036,8,8740,59,4
4798,7,6117,87,3
2442,9,9759,84,1
8645,3,3880,55,2
4592,4,5796,65,2
8772,3,7943,26,4
464,9,9012,20,3
163,5,7819,94,2
9261,2,844,93,2
9433,8,2899,13,1
8405,1,1852,4,4
9777,5,8439,78,1
9478,1,5858,6,4
7380,9,1740,98,4
6636,8,4297,71,4
241,3,5737,30,4
2009,8,9512,41,2
6356,9,1363,17,4
3084,4,6401,23,1
6208,2,2891,23,2
900,8,7355,92,4
5542,4,9120,89,3
6007,6,9424,20,3
7638,6,1861,30,3
6793,2,4609,59,4
8869,1,4773,89,3
7758,2,9290,83,1
4837,9,813,90,3
2293,2,3257,27,1
6548,3,5667,13,3
7898,2,3433,75,3
7977,6,4088,88,2
4481,7,7012,47,4
5302,6,1212,27,1
4605,2,4451,23,3
3716,1,1015,14,1
9071,5,8722,24,4
6140,7,2183,76,2
1764,9,4447,73,1
6598,8,3279,23,1
1549,9,3566,63,3
3029,3,9016,14,1
8653,1,5850,93,3
6298,2,7312,70,1
6662,9,3748,53,1
6626,7,7634,90,1
2044,7,8722,61,1
767,2,494,9,2
5693,2,9279,86,4
7870,6,5103,50,4
7795,5,2123,3,4
1508,6,9476,78,1
7230,7,3071,3,1
7857,8,347,84,3
3302,2,6973,99,2
4517,5,1035,73,4
4219,8,3398,80,3
9078,1,4052,95,4
9940,8,703,34,3
3292,7,9014,52,1
819,5,7704,52,1
1403,4,9750,63,3
1382,5,8840,52,3
2148,8,5794,54,1
6928,8,8419,10,4
5671,3,5020,25,1
1638,2,7600,19,1
5891,1,3283,83,4
7427,8,6028,47,4
608,7,1135,2,1
6907,5,6595,16,3
399,3,1255,14,3
7247,6,9308,46,2
6406,4,9449,36,2
882,4,4664,44,1
3565,1,6557,23,3
4285,7,8608,72,3
1179,2,7852,55,1
5448,6,5617,64,4
4244,3,3592,73,1
5218,4,2704,87,4
3976,3,2747,46,2
2130,6,9531,34,4
5078,9,1705,2,4
456,3,5437,80,1
5582,7,4988,24,1
5175,7,5360,2,4
1950,3,5088,38,4
5372,5,3386,1,1
689,1,8407,26,4
8852,7,6462,86,1
6525,9,8421,68,4
9821,8,3534,7,3
6488,9,8935,72,4
6921,6,8666,74,1
1953,5,1052,39,2
7634,9,1172,68,4
5636,7,9097,90,2
7154,4,2221,7,3
8424,5,4307,20,4
6610,1,7358,12,4
2710,5,2456,26,4
8730,6,9749,10,1
3201,2,8427,27,2
4349,1,8656,78,1
4138,7,8489,52,1
1884,7,5560,28,3
8639,1,8225,71,4
4485,7,3485,34,1
2494,9,2240,36,1
5947,5,3299,31,3
3036,5,1693,28,2
5777,5,8924,77,3
3603,1,2420,51,3
845,7,2751,8,2
542,8,2532,52,1
3724,5,2494,33,2
4187,5,7760,10,1
3679,9,3833,87,4
8899,7,9766,11,3
7967,1,7183,71,3
8485,1,5461,7,3
6075,8,937,15,3
7340,5,6643,74,1
8225,6,1710,82,2
7246,4,1350,95,1
9710,3,4035,17,2
8290,6,3398,0,4
7137,1,4353,83,2
2964,7,9787,16,2
7559,1,8824,11,2
2529,4,1589,45,3
7284,1,1539,6,1
5772,5,4082,99,2
1048,8,3159,25,1
7045,3,2647,6,1
1960,7,8028,84,1
2530,8,2811,94,1
9048,1,9538,46,4
7603,4,4049,78,1
6524,9,2237,72,1
237,2,6765,74,2
4917,3,3237,60,1
6479,2,2475,38,4
1133,7,9389,62,3
6976,6,4599,64,4
5901,9,3721,43,1
9057,9,3706,74,4
4259,3,4464,90,1
8840,2,695,69,4
6965,2,9812,70,1
9979,2,9225,93,1
792,2,2383,48,2
1985,5,8785,27,1
5656,9,4857,80,2
8739,7,2784,66,4
7935,1,6643,20,2
6097,6,4384,80,3
5907,6,942,92,1
7373,3,1917,66,2
8128,9,1498,4,2
2978,6,7416,13,1
8861,2,7197,64,4
9301,9,1447,89,1
6721,7,8640,92,4
7842,4,784,97,1
5524,1,7897,30,1
8721,2,3823,13,4
8431,1,9083,68,3
9008,8,2324,75,2
8603,6,8533,49,2
7174,7,4221,59,1
3919,7,5744,43,1
3138,1,7019,36,4
9416,3,9007,43,4
9933,5,2919,87,2
5789,8,8374,72,1
4073,6,5543,36,2
3287,2,2907,49,1
3229,4,4162,89,2
1826,6,4240,22,1
5548,5,7874,82,4
593,5,2736,53,1
2725,9,9369,75,4
4137,5,4024,48,2
560,3,3661,76,2
7406,6,1342,35,2
8806,6,4398,8,3
8386,6,4132,12,4
243,4,6010,66,3
7268,6,6269,21,3
5435,2,5700,70,4
4437,7,7520,75,2
9684,6,3770,9,4
8106,7,8716,4,4
405,1,6733,89,3
1442,6,6282,33,1
261,3,1934,88,2
4406,2,4068,77,4
7633,2,1411,91,3
9533,1,1747,21,4
1689,6,2616,32,4
9866,8,676,41,1
1725,4,6462,98,3
8994,7,6276,62,3
4930,9,2676,13,3
5962,3,5044,43,2
2496,2,2803,52,4
9014,3,1297,62,4
6904,6,2746,74,2
6106,2,6576,7,4
8200,3,7611,19,3
340,3,4385,2,4
2408,7,4471,20,2
1601,5,1475,29,2
9864,1,6833,6,2
8359,1,950,94,1
5782,2,7870,26,1
4576,5,2097,94,1
7971,7,8602,12,1
3725,7,7237,25,2
2556,2,1667,76,3
2785,2,4449,3,2
1523,4,2345,0,2
7717,5,5648,14,3
2507,3,5487,63,2
2831,1,2808,43,4
1012,8,5781,21,4
5280,8,9960,16,3
4895,7,820,26,1
1766,3,8532,16,2
4551,4,3479,38,1
7121,6,7656,93,4
6549,7,8602,29,3
4037,7,6523,90,2
8270,4,1813,3,3
148,1,664,6,3
285,5,1128,68,1
7800,8,4695,49,1
9651,1,1080,51,2
363,7,1411,90,2
5367,1,1271,69,4
9945,2,8416,24,1
8410,1,1628,30,2
9453,8,6523,87,4
4725,6,6204,67,2
7271,7,5627,43,3
6770,3,8156,34,4
4443,1,2106,46,2
7446,1,4408,83,1
236,9,6985,5,4
7709,8,4476,38,3
9585,8,3428,67,3
2562,3,8002,59,3
7123,1,4050,35,3
8536,9,7847,58,2
9602,4,9029,20,4
5519,2,5332,11,4
9613,9,603,86,3
3083,6,1729,2,3
2959,4,6498,90,3
2102,3,4163,33,2
632,2,6043,18,3
6813,1,6591,84,2
2493,7,7686,93,2
2665,4,7826,90,3
8494,8,2194,10,2
8425,1,4975,93,2
9266,5,3751,39,1
4211,4,2370,66,1
3874,3,6253,25,4
2817,5,3792,84,4
8268,8,6751,75,3
9815,6,2864,93,1
7426,4,9399,15,4
8602,5,774,16,3
8475,5,8037,78,3
1735,1,5887,39,4
7397,7,404,27,2
4255,1,4500,76,3
8288,9,2735,74,3
2475,9,2627,42,3
9984,6,4907,99,2
3713,3,5779,49,1
8978,8,4769,61,1
1804,5,9847,43,4
707,7,4733,55,1
9191,7,8782,98,4
5189,8,7947,95,3
5472,2,4824,87,1
72,9,6270,85,2
7843,6,964,7,1
5101,6,6530,43,3
6764,6,3064,28,3
1125,9,5605,42,2
1241,4,8929,70,1
8253,6,5792,31,1
2349,8,9512,71,1
6602,3,9696,27,3
6780,7,8988,64,4
4358,2,1546,22,2
1343,6,3823,62,2
9988,1,7472,77,3
8679,9,8988,81,3
9575,3,5367,76,2
6652,8,3516,16,2
1100,8,5589,49,2
7327,7,1661,33,1
7622,9,7662,12,3
987,3,7041,62,3
2852,5,8243,90,1
630,2,9889,27,2
1249,9,2480,36,4
3179,2,8557,20,2
482,8,7387,32,1
3040,9,6939,79,3
5010,8,5923,76,4
8727,9,1349,52,4
7000,3,559,36,4
3273,3,8661,87,4
7227,7,865,83,2
3683,7,6929,38,2
6674,3,5779,45,4
6807,1,8609,57,1
9738,2,5722,90,4
1316,4,6662,72,3
3225,6,3024,7,4
1072,9,1318,41,2
4815,4,6652,4,3
8459,2,9968,35,1
5752,8,3007,10,3
9145,2,7068,13,1
4616,7,6344,9,1
3097,2,2264,63,1
6869,8,6957,61,4
1300,8,2483,31,2
7285,3,759,46,1
6284,3,4443,85,4
5495,9,7471,55,1
5291,3,4294,15,4
1798,3,5114,93,4
5203,9,2597,23,1
8227,1,1437,73,2
5047,7,8962,62,3
6441,3,7814,39,4
8105,5,635,80,3
2359,6,5403,6,2
9380,1,8172,57,2
3654,4,9395,37,1
7052,7,5930,56,2
1286,8,3384,44,4
9126,2,8914,60,3
4445,9,9051,22,3
2137,7,4978,80,4
6787,8,2548,92,3
9752,1,9091,35,3
8510,8,6448,11,3
9539,6,7800,3,2
6894,6,5096,12,1
8569,9,4101,88,2
7151,1,1105,84,4
963,7,9830,85,1
6012,9,3000,60,2
4882,1,1417,75,1
140,1,2961,54,4
9032,7,6124,60,2
6936,3,3223,34,3
6542,9,8766,24,1
5243,1,8832,86,2
4431,6,2889,38,4
406,1,7745,72,4
8212,2,6944,30,2
8376,3,1418,7,1
8627,1,9121,84,2
8234,3,3573,24,4
4399,3,3870,76,2
5252,4,3230,3,3
11,8,6717,5,4
4760,5,7067,76,4
1177,7,8234,91,1
2863,1,6857,5,1
6471,7,9349,53,3
6228,8,3804,35,3
2989,1,4534,68,2
7117,2,7474,51,4
7010,4,1555,86,4
8557,9,4984,89,1
1440,1,560,55,1
9747,1,2259,94,2
2875,6,1074,61,2
9098,1,5440,47,2
8788,3,3721,69,4
7232,7,413,81,4
3726,8,8875,84,4
2772,6,831,15,2
454,4,4981,73,3
8189,8,898,20,4
1367,2,2782,25,1
3712,1,7314,45,2
9852,3,8389,72,1
1388,3,8637,42,4
1000,8,8188,38,3
7761,8,1562,12,2
3553,1,7970,4,4
4114,4,2233,45,4
1667,3,5325,42,4
3173,2,2549,56,2
9397,9,3781,46,1
488,6,4194,38,1
3230,9,9422,29,4
3828,6,5855,66,2
8651,7,3703,97,2
5208,2,1594,38,4
7848,4,9736,62,2
5704,6,9911,60,3
9639,5,1835,12,4
8133,1,353,17,4
703,6,721,16,4
5105,4,6600,70,3
8893,7,380,94,4
3291,3,8497,67,2
8125,9,796,17,4
9631,4,9082,9,2
9021,5,8238,1,2
4909,6,4397,48,4
4440,7,5675,83,4
986,7,6256,76,3
9236,4,4774,62,4
9883,4,6959,32,3
7705,2,9534,20,3
6257,8,7801,37,1
6089,4,7460,92,1
5238,1,4002,76,1
1198,2,1674,63,3
9070,4,9111,5,2
7519,2,6747,48,3
6812,2,4112,33,2
8320,7,5491,64,4
7175,7,1159,16,4
4470,9,4907,51,1
891,2,2224,86,1
1969,7,9084,57,3
5757,2,8696,16,3
6527,4,7112,62,2
6294,2,358,43,1
7595,8,6229,47,1
3249,2,6073,51,2
6570,9,917,34,1
6638,9,6886,26,3
7351,4,3392,55,2
9172,6,3754,52,2
7473,8,5816,1,4
9601,5,9002,88,4
8673,7,2012,42,1
1239,9,649,50,4
2289,2,6480,52,1
2740,4,9907,52,1
4585,3,2332,85,1
1229,9,8645,91,1
6980,2,1144,68,4
5178,1,7829,7,3
4293,7,8671,35,4
1058,2,2142,51,4
6262,7,7403,74,4
281,5,502,73,2
968,3,3162,27,1
3953,2,1694,60,3
1939,3,5706,65,2
8464,2,7386,5,1
1274,9,6078,35,2
619,7,761,52,1
8505,5,6310,97,1
1742,6,1122,31,2
1390,6,8755,36,3
2203,2,6078,5,1
3568,2,532,45,4
6116,7,1879,38,3
9970,9,2028,13,1
6052,1,839,52,3
3178,1,2851,60,4
3192,6,3932,75,2
6099,4,6495,54,4
7029,9,8855,80,4
575,9,7236,68,4
6656,9,7798,55,1
7115,5,1015,24,1
8802,1,6215,23,1
6276,1,3186,45,1
8984,6,1152,32,2
5897,2,4840,15,3
5724,8,6140,96,3
269,3,6657,26,1
629,2,2136,70,4
3081,6,1425,14,1
3466,5,7944,83,3
6430,5,2136,19,3
9311,3,1626,24,3
7062,3,1463,72,4
9727,3,334,23,4
5543,2,1428,5,4
4356,6,5442,50,1
2113,5,2955,65,2
8219,5,9265,17,1
3216,5,9686,78,1
3814,6,1055,90,1
8321,4,673,69,1
8589,2,9856,86,3
2278,6,2965,28,3
4599,6,3546,13,2
13,6,1713,25,2
9225,5,6930,0,4
1525,2,504,69,2
2365,9,589,31,1
4648,6,3312,79,2
374,4,3673,32,1
8521,4,4025,9,4
6477,1,9297,40,1
525,4,7780,33,1
6895,9,2741,63,1
3591,3,1861,14,4
7904,4,5712,33,4
2958,2,5299,74,2
529,9,2619,3,1
3714,3,8119,7,4
4732,9,8526,4,4
1394,9,1287,64,3
5631,5,466,2,3
6563,5,2946,97,3
4703,2,7527,99,2
1712,9,9558,16,4
9755,8,5926,91,4
955,4,8348,81,2
6675,2,8994,47,2
3453,1,5864,61,2
2071,2,2197,12,3
9740,4,1252,74,3
158,1,9161,84,3
7005,8,9447,58,3
352,7,534,23,3
6078,7,4248,69,3
6236,7,2429,91,1
2920,1,829,80,4
4644,1,5970,51,4
661,4,5252,14,1
7057,3,9553,54,1
3665,5,6021,95,1
7979,9,584,16,2
306,7,7031,25,2
4790,3,4846,21,3
2356,4,8929,70,1
1927,2,9842,2,2
9939,5,2751,16,4
3427,9,7697,28,2
3638,1,8728,28,3
1266,2,1616,27,4
1560,9,7616,70,2
7179,1,6385,92,3
4109,1,5078,39,4
7867,6,4028,24,2
4904,7,4845,15,2
7294,2,6684,59,2
514,1,5678,21,4
894,8,6981,55,2
21,6,3884,85,3
899,5,4250,83,3
207,9,5343,93,1
458,7,5534,89,3
2430,4,3869,91,1
8442,8,7387,63,3
3389,6,9268,92,4
3911,2,7683,43,2
5383,6,2333,85,3
552,1,9501,51,2
3144,8,967,5,1
6917,2,5245,50,3
2056,4,6569,24,4
1925,9,7962,50,3
634,9,1793,80,3
6082,9,8930,22,4
9270,5,6961,25,3
9678,2,5266,44,4
105,7,9097,32,2
3041,6,2778,61,4
1709,7,8207,43,3
89,2,9311,92,3
7014,2,3671,0,2
3174,3,3522,48,2
917,6,3457,49,4
7833,1,7353,4,1
6732,5,2792,38,1
1949,7,3317,0,3
6368,2,1376,95,1
1,4,9712,23,4
8032,1,2021,62,1
6047,5,4113,10,4
2720,3,2460,95,2
9812,3,1602,13,4
3117,9,1959,0,3
9465,5,3142,45,4
3762,9,7853,51,2
213,5,8728,2,2
778,1,391,73,3
3496,7,8660,16,2
8817,6,7585,72,3
2043,9,431,77,4
5420,1,7796,98,4
6154,3,9289,30,3
8357,1,1502,12,4
8707,5,6656,94,4
8465,7,1449,18,2
4167,1,4104,40,4
3788,2,4640,28,1
583,5,2712,68,4
9911,9,8577,93,3
9986,1,6173,94,1
116,4,3230,84,4
6644,6,9697,37,4
9033,6,7066,54,2
9951,1,3871,94,3
8959,4,2852,21,3
1763,7,2718,27,2
1875,2,8812,18,2
3224,8,2570,93,4
526,3,5459,30,3
7725,9,5323,38,4
2946,9,9149,98,2
4473,1,6234,44,3
5655,2,3939,81,3
6059,8,8734,17,2
959,6,3079,61,3
6342,6,8882,18,3
3633,1,4790,76,4
1050,8,2351,31,4
3380,1,731,72,1
3676,1,3293,74,1
5776,9,6719,64,2
9045,1,3465,33,3
6573,6,2192,79,2
5179,3,1199,45,4
1607,5,9984,68,3
3610,5,1251,85,3
9758,1,7184,59,4
6635,6,3697,54,2
9997,6,4911,22,3
791,8,1715,91,2
3056,6,6707,98,2
1980,7,2206,63,1
3598,1,4316,79,1
933,2,9600,83,3
7424,5,3775,7,1
5626,7,8984,86,4
1682,5,2392,6,2
4179,6,5635,0,1
6446,9,8986,80,3
4116,1,7479,38,4
988,3,3954,82,4
2896,1,4726,92,2
3778,6,9499,85,3
5658,1,3832,83,1
3093,8,580,65,2
3155,2,400,8,4
1823,3,3469,7,1
9622,5,9309,31,2
1098,3,9036,34,1
2844,1,324,54,3
3342,9,5108,23,3
38,2,9705,77,2
6540,2,9037,55,1
9473,5,5496,44,1
3356,2,3326,49,1
7813,3,9644,92,1
8220,1,628,50,2
9227,1,2693,69,3
2428,3,2105,33,2
5043,9,6965,27,4
5346,8,1453,90,3
4811,5,7575,72,4
8476,9,5252,0,3
686,4,736,32,1
4799,6,2279,30,1
7437,1,2397,27,1
2353,1,6258,32,1
6353,6,3929,99,1
4569,5,9963,41,2
8213,3,6085,67,3
2752,6,5356,9,4
8073,4,4342,91,1
1040,5,8436,5,2
7491,9,3971,87,2
1265,2,2739,76,4
9265,6,2928,67,3
7059,1,4101,9,4
277,9,2734,62,2
5084,7,9311,98,2
2382,3,2462,66,4
571,1,1895,99,2
1435,8,5201,56,4
5352,1,7058,80,4
5445,9,2836,55,3
1007,3,4074,25,3
4543,4,9714,9,3
8816,6,4601,9,3
2064,8,3276,19,3
1136,2,7359,22,2
5343,8,2501,80,4
294,8,9298,43,1
2403,2,3827,87,1
3998,6,785,9,2
3741,5,8883,65,3
9222,1,3556,91,1
2719,2,7200,86,2
9199,8,1041,40,4
5150,5,4027,32,4
2808,8,7961,31,3
556,4,5981,96,2
8925,4,4967,55,2
4795,6,2327,16,2
2469,2,7990,17,4
3738,1,2730,31,4
4286,3,3224,92,1
2604,6,844,84,3
362,1,6390,35,4
6924,7,3756,37,1
1704,4,5812,48,4
2139,9,6227,40,4
3239,1,8544,66,2
2383,5,9477,30,2
7314,1,4298,91,1
4311,5,7384,57,2
1312,1,5593,1,1
3930,6,1467,24,3
6183,8,8042,26,4
1591,2,6027,15,4
9387,9,6625,80,4
2162,9,5039,98,1
2396,2,797,86,1
317,3,2233,20,4
5233,6,8394,14,1
5068,1,468,84,2
4036,1,5787,4,3
3020,4,5202,10,4
8228,8,4966,36,3
5295,1,5712,49,4
3972,5,2520,21,2
5370,4,8644,59,3
4133,7,639,67,1
974,3,5749,14,3
7291,6,763,52,3
954,1,7338,30,1
9306,7,1263,86,4
5016,5,962,42,4
9730,3,5776,63,3
7490,8,9548,63,3
1640,8,6099,32,3
1290,8,4296,97,1
1380,8,2095,51,1
1933,4,3852,34,4
4675,7,704,61,2
892,9,5543,45,3
7287,2,2926,97,2
4876,6,648,97,1
7906,6,5547,3,4
8194,8,7268,42,3
9379,9,2013,4,1
2466,1,6683,50,2
7657,1,2326,74,2
1913,2,7817,74,3
2736,5,1231,15,3
726,8,8071,24,1
7214,1,8537,68,3
8245,4,2646,48,3
1796,7,6151,69,3
3845,4,6188,45,4
6402,1,8125,12,2
936,2,8496,67,2
2265,6,5661,82,4
824,9,7486,96,2
7274,7,368,88,1
1389,1,2526,12,2
3564,8,974,32,3
5429,1,4024,66,4
7827,1,7000,12,1
5690,5,5890,0,4
7878,3,9776,66,3
1868,6,8637,2,2
8202,3,6211,36,2
7486,1,5492,96,2
806,5,6875,63,4
4805,7,5812,58,4
9152,4,1062,88,4
7511,2,3561,79,2
8056,2,2690,90,1
4494,5,4295,55,3
2632,9,2324,42,1
8900,8,3085,57,2
8623,7,9730,71,1
7832,5,5767,51,2
4388,8,2272,40,3
145,9,4378,39,4
6467,2,4926,72,2
2033,1,9139,70,2
9127,7,4315,93,3
1165,5,9608,36,4
2050,1,9424,69,3
3760,3,4490,54,1
4435,4,1013,75,1
3430,7,7555,66,4
8190,1,2344,19,3
8753,3,2974,75,2
7069,8,6063,67,3
4361,9,4661,71,4
1771,5,7186,19,3
3511,4,810,24,3
271,3,4921,44,3
8436,1,2378,35,2
2032,1,4991,19,2
9664,5,3562,61,2
3810,5,7502,54,2
4346,6,9042,22,4
545,4,6074,35,2
3241,4,3977,47,1
8502,6,2956,30,4
9918,2,1476,34,4
7564,9,5852,61,1
920,8,2659,54,3
9118,2,5147,66,3
6640,1,2423,69,1
7694,4,2184,40,3
8230,9,1868,80,2
7126,5,9727,71,2
4278,7,3396,94,1
2983,8,5194,48,2
130,9,3365,70,3
7980,4,7266,85,2
2667,4,3068,44,3
7138,9,8737,88,2
3223,7,4616,27,3
7693,4,8046,31,1
5392,3,9128,12,4
614,1,8623,51,4
9902,8,1354,36,2
1466,6,8288,67,4
4497,5,8879,59,1
3042,6,7674,93,4
2419,7,3602,73,4
5085,3,513,99,2
3294,4,3643,96,1
6737,1,4650,7,1
1500,3,4611,4,4
1521,3,7662,1,1
9117,4,6952,83,3
4232,3,387,49,3
7686,6,8430,2,4
4430,8,2873,57,2
390,5,2720,68,1
9858,4,6013,84,2
7124,1,3522,27,1
5913,7,1141,61,3
8592,3,1962,13,3
4806,2,3283,3,2
8954,2,1477,11,3
8238,5,6864,16,2
8044,1,9860,52,3
9782,5,8824,24,1
3993,2,4277,59,1
9551,7,6541,23,4
6609,3,544,46,3
5319,6,9427,17,3
7119,1,9480,33,2
2421,5,3666,91,2
5604,7,2636,1,4
1750,9,7866,65,4
9015,6,705,7,2
9718,3,8591,13,1
338,6,337,40,3
8407,7,9647,87,2
1341,2,847,78,2
9544,6,7769,58,4
7982,1,4414,49,3
3640,2,2560,1,2
329,6,2972,13,3
8828,8,3294,17,2
3004,7,7991,14,4
6960,1,1664,56,1
4090,6,8015,11,1
2322,6,4560,82,2
6667,6,7906,72,4
7009,4,8872,78,4
4197,6,8677,95,4
3549,4,2824,65,1
8363,5,4414,14,2
4203,4,9574,53,3
9310,2,7718,51,1
8936,7,6904,81,3
6185,4,2520,53,1
1639,1,7202,99,1
60,7,8172,76,2
1240,7,9315,92,3
5760,8,6549,52,1
5136,8,4474,21,4
2343,2,520,55,3
2120,9,1811,33,2
1524,5,9252,12,1
7617,5,1121,18,4
153,1,4594,7,4
481,7,9507,45,2
6122,6,3013,95,2
7674,1,9484,59,4
7101,2,7065,58,2
1762,4,3003,20,2
7715,3,3334,37,4
9081,2,7894,57,4
7479,4,8213,21,2
6212,9,8582,26,1
4853,5,3956,95,2
2711,6,9753,65,2
6766,9,2835,70,2
4150,4,569,6,3
1333,8,3115,12,4
8378,4,7968,93,3
9389,9,768,59,3
9707,4,7409,21,4
9121,6,4949,56,4
3850,1,8370,38,1
8340,1,2517,86,2
4124,7,3978,0,4
8963,7,7585,55,3
4788,8,3690,30,3
2866,3,2358,54,2
1386,9,2909,84,4
5941,7,3003,24,2
3067,6,6068,67,4
9058,1,6000,14,1
3629,3,1688,54,2
9455,3,6926,34,4
8949,7,4049,43,4
3028,9,4141,97,2
2969,2,4896,81,4
8646,7,3102,34,4
6136,7,1492,87,3
8801,2,6265,29,4
4263,1,5152,99,3
645,1,2320,47,1
9653,5,2453,50,4
2074,1,999,57,1
341,7,9010,30,3
8041,1,880,56,3
1622,2,6017,51,2
7141,1,7509,84,3
5796,9,7148,67,3
7184,4,7884,3,2
8232,1,7866,1,4
5475,9,2749,10,4
9252,9,6354,56,3
74,1,6909,77,1
8633,2,1256,42,3
9229,2,6371,49,3
2051,5,5925,34,4
2541,5,2122,53,2
1301,3,4179,78,4
5877,3,1062,29,2
7368,7,2339,32,1
1304,8,7345,29,1
8428,4,8718,30,3
9094,4,1794,54,1
2599,9,7862,41,2
2573,8,3700,57,3
3186,5,3555,75,3
2768,5,1942,13,1
4831,3,9421,74,4
4223,2,2868,78,2
9649,1,6390,32,2
2106,3,4026,93,1
2679,9,7994,52,1
1387,5,9650,38,1
8931,1,958,60,1
9659,8,2883,67,3
7083,1,2312,49,1
1279,8,3107,54,1
804,5,3772,17,4
1555,2,2526,8,3
9486,8,3960,7,3
4566,8,7350,15,4
9669,8,2190,20,3
4841,4,3416,58,3
3594,7,8112,64,4
6035,4,3925,22,4
6852,4,4865,78,4
8705,2,9004,82,4
4177,5,9652,89,1
1308,6,3343,43,3
3452,5,3507,24,2
3695,6,4352,58,3
4242,3,4057,26,1
2198,4,9815,68,1
4425,1,3217,3,4
6150,8,7021,77,3
943,4,9094,70,1
822,3,4923,68,2
5005,6,5305,70,3
6612,7,1670,52,2
8356,4,2829,69,2
5619,6,7295,68,1
4547,4,9661,93,4
2538,8,3799,93,2
5207,3,1569,0,2
9514,8,6749,30,2
9009,2,5296,66,4
3054,2,1060,38,4
3675,7,8233,1,1
7776,4,5631,53,2
7218,3,7891,89,1
6722,4,6453,0,3
3300,8,5396,30,1
3310,7,8854,17,1
7221,8,8499,97,4
8519,1,9067,23,2
5954,1,6369,98,3
832,6,5812,77,4
3462,2,5482,12,1
7643,4,9385,50,3
54,4,2344,33,3
3451,5,7134,9,2
6305,6,8509,19,4
1481,6,4026,13,2
4873,3,3769,23,3
8038,8,759,58,1
3335,3,9923,53,1
6016,3,2987,50,2
4926,7,2793,29,3
5797,5,4496,73,1
9831,5,4872,22,2
5083,3,9042,16,2
6645,6,4326,59,1
5490,1,2768,74,3
768,8,9637,97,2
2065,6,1771,55,3
9500,7,8966,4,1
7311,2,7822,16,2
8477,9,5347,39,2
4524,4,6534,84,2
2717,5,3095,10,1
2079,9,2987,37,2
8914,4,8970,58,2
951,5,6681,62,4
8058,3,4938,51,2
2482,4,9936,12,2
1759,2,9572,35,1
4422,1,4477,16,2
6704,3,8597,42,4
5182,7,6749,57,3
8533,1,9114,51,1
3701,2,2310,71,4
4243,1,5096,82,4
688,8,6846,68,1
3432,8,4536,34,2
4944,4,5113,6,1
966,3,7826,56,4
9484,7,2810,89,3
2713,4,5223,3,3
4757,6,2800,31,2
9545,8,6792,61,4
6320,2,8265,53,3
5975,8,3155,93,3
3572,1,3684,84,4
5299,5,6209,39,4
1990,1,2388,66,1
1205,7,2667,45,3
4971,2,1019,45,4
6783,3,8225,45,4
3600,6,4324,0,1
6490,5,1078,23,4
8609,9,4738,84,1
9978,6,7180,93,4
8070,2,595,79,2
8577,9,2842,26,1
7973,2,9322,25,4
1625,2,8457,27,1
536,6,1021,58,2
8766,6,5367,97,2
7970,7,8344,77,3
4212,7,1230,32,1
6456,4,4082,10,4
3507,6,8846,72,1
8393,1,8731,90,2
7112,6,9015,3,3
2708,9,804,16,2
5031,7,3218,62,4
6514,2,5989,10,1
4662,9,2904,57,4
4021,2,1746,64,3
1854,4,8921,63,4
9425,3,7488,94,3
2872,6,4291,62,2
3030,2,5744,4,4
1645,4,800,63,1
3417,1,9724,42,3
3476,3,5569,35,1
9552,7,6772,94,2
1792,6,6535,27,3
3797,5,9345,77,2
3368,1,6126,40,2
7196,3,2869,63,3
9641,3,2156,22,4
5109,9,5662,89,2
6024,4,7020,12,2
8795,9,9574,68,4
9294,6,5640,70,1
126,9,4991,1,3
5959,4,8601,94,2
3876,1,1078,31,4
4451,9,6473,74,4
7147,5,1759,7,1
3531,5,7728,58,4
827,8,5514,6,3
7790,4,3422,55,2
984,8,556,91,1
7783,3,5538,34,4
2443,2,9534,71,1
8554,5,2822,87,2
345,3,5015,52,2
814,6,7732,19,2
6166,6,8558,63,4
5779,3,8189,9,4
2116,7,451,16,3
793,4,1535,37,1
6898,2,3347,4,3
2674,1,6808,67,4
94,5,4830,99,2
4225,6,5247,0,2
3756,3,1835,90,1
2891,3,4575,67,4
2371,3,2483,84,1
9388,8,3118,18,1
3228,3,2558,98,2
7863,5,8971,42,3
6359,8,9043,83,2
9196,1,3028,81,4
7326,9,6328,24,4
6028,7,7765,63,4
1865,7,3417,19,4
4612,9,2457,69,3
2645,7,8597,1,4
2243,3,8919,20,4
5373,9,9221,68,2
2336,2,5367,28,2
950,2,627,90,2
1120,1,5399,7,4
2204,3,2591,74,4
419,4,1965,70,1
922,9,8324,15,1
