house_id,num_rooms,location,size_sqft,age,num_bathrooms,parking,garden,floor,price
2008,4,Suburb,8559,40,3,3,1,7,1744894
2009,2,Countryside,1942,75,4,2,0,2,351928
2010,8,Uptown,9512,41,2,0,1,5,1950522
2011,3,Suburb,5496,30,1,2,0,1,1118940
2012,9,Industrial Area,7299,32,2,2,0,6,1527971
2013,4,Downtown,7622,42,1,3,0,3,1538647
2014,6,Downtown,3443,92,2,1,0,6,671138
2015,5,Countryside,1770,66,3,0,1,8,357468
2016,1,Downtown,5978,37,2,2,1,8,1184394
2017,9,Industrial Area,1682,40,2,3,1,4,417814
2018,1,Suburb,5696,62,2,3,1,7,1115947
2019,8,Suburb,9828,39,1,1,0,6,2014655
2020,9,Uptown,7414,29,4,1,0,2,1560368
2021,9,Suburb,9734,46,2,3,0,6,2014290
2022,1,Countryside,2005,21,4,3,0,2,410219
2023,2,Industrial Area,6297,95,1,0,1,4,1189576
2024,1,Uptown,6363,54,2,0,0,5,1230400
2025,2,Countryside,8262,42,1,3,0,9,1639593
2026,8,Countryside,8396,60,4,3,1,3,1734490
2027,5,Countryside,2894,73,1,1,1,5,570112
2028,7,Downtown,1615,31,1,0,0,2,370702
2029,2,Countryside,8439,3,4,3,0,3,1735165
2030,8,Downtown,9059,92,1,0,1,5,1814206
2031,6,Suburb,3004,44,4,0,1,7,643599
2032,8,Downtown,6025,71,4,3,1,6,1251290
2033,1,Countryside,4991,19,2,3,0,2,1014733
2034,1,Industrial Area,9139,70,2,2,0,9,1782673
2035,7,Industrial Area,424,64,1,0,0,8,105409
2036,8,Suburb,5397,59,1,0,1,9,1118251
2037,3,Countryside,5107,88,1,1,1,9,976774
2038,5,Downtown,2270,25,3,1,1,5,501370
2039,1,Industrial Area,3062,72,3,1,0,7,571782
2040,7,Uptown,5817,22,2,0,0,7,1221822
2041,5,Countryside,1114,39,4,3,1,9,268164
2042,8,Countryside,3401,1,3,3,1,9,790981
2043,8,Uptown,1954,25,3,3,1,6,485385
2044,9,Industrial Area,431,77,4,0,0,3,119824
2045,7,Uptown,8722,61,1,3,0,8,1766511
2046,1,Suburb,694,43,1,1,1,1,126992
2047,3,Downtown,7619,30,3,3,1,4,1558136
2048,8,Downtown,3873,25,3,3,0,2,849019
2049,3,Industrial Area,9473,82,4,1,1,5,1877711
2050,8,Uptown,7406,4,4,2,1,7,1589265
2051,1,Countryside,9424,69,3,2,1,1,1853078
2052,5,Countryside,5925,34,4,2,0,4,1234101
2053,4,Countryside,9901,15,1,0,0,3,2010934
2054,5,Suburb,4928,30,2,0,0,4,1018311
2055,8,Suburb,5360,81,3,1,0,6,1094739
2056,4,Countryside,8047,13,2,2,0,6,1654426
2057,4,Industrial Area,6569,24,4,0,0,1,1344156
2058,3,Suburb,6932,78,2,3,0,3,1347922
2059,7,Suburb,7055,89,3,2,1,1,1416019
2060,3,Downtown,6889,99,4,2,1,1,1346557
2061,3,Downtown,5889,74,2,0,0,1,1139448
2062,5,Industrial Area,2804,70,1,2,1,3,567811
2063,5,Suburb,3333,17,3,1,0,2,716207
2064,6,Suburb,9203,49,3,1,0,4,1879060
2065,8,Uptown,3276,19,3,0,0,7,722117
2066,6,Industrial Area,1771,55,3,2,1,2,385597
2067,1,Industrial Area,6895,1,4,1,0,2,1411321
2068,8,Uptown,1442,25,1,2,1,7,360682
2069,8,Uptown,2868,22,1,1,0,9,642638
2070,9,Downtown,1908,31,2,1,1,3,460555
2071,9,Industrial Area,5852,12,3,2,0,8,1263970
2072,2,Industrial Area,2197,12,3,0,1,6,475936
2073,2,Uptown,2492,16,2,0,0,6,519337
2074,3,Countryside,1391,88,4,0,1,3,241782
2075,1,Countryside,999,57,1,2,1,9,168770
2076,4,Downtown,4392,85,3,2,1,9,859158
2077,4,Countryside,2478,26,2,2,0,4,526410
2078,9,Countryside,1032,16,1,0,1,6,297496
2079,9,Countryside,9004,89,2,2,0,5,1819788
2080,9,Suburb,2987,37,2,0,0,4,662434
2081,7,Downtown,4056,13,4,1,1,2,889598
2082,2,Uptown,6361,13,1,0,1,4,1291163
2083,5,Countryside,8923,11,3,0,1,7,1839028
2084,4,Suburb,6834,68,1,3,1,3,1364310
2085,8,Countryside,5685,67,4,3,0,3,1171612
2086,2,Suburb,4794,54,3,0,1,3,954705
2087,6,Downtown,9299,62,1,3,1,9,1872596
2088,5,Countryside,1579,28,4,2,0,1,367309
2089,2,Suburb,6838,88,3,3,1,5,1328575
2090,1,Industrial Area,2521,44,3,3,0,9,491370
2091,8,Industrial Area,5464,3,2,3,1,7,1205304
2092,2,Suburb,1154,15,2,0,1,1,262269
2093,7,Countryside,3512,65,4,1,1,4,743163
2094,9,Countryside,2886,22,3,1,1,6,671657
2095,9,Downtown,5140,67,1,1,0,5,1060032
2096,8,Downtown,3068,19,3,1,1,2,699752
2097,9,Uptown,7528,16,4,1,0,1,1609230
2098,2,Downtown,3640,51,1,1,0,4,711950
2099,6,Countryside,5559,5,3,0,1,5,1191345
2100,4,Uptown,7040,81,1,2,1,4,1375468
2101,4,Downtown,575,83,2,2,1,3,88958
2102,5,Suburb,7498,38,1,1,1,8,1535558
2103,3,Industrial Area,4163,33,2,3,1,6,858706
2104,1,Downtown,1014,53,1,3,0,3,168047
2105,8,Downtown,6354,87,2,0,0,6,1276911
2106,5,Suburb,1109,81,4,1,1,8,221320
2107,3,Countryside,4026,93,1,1,1,7,748821
2108,7,Suburb,4278,64,3,3,0,1,894979
2109,7,Downtown,9353,86,4,1,0,6,1885954
2110,1,Countryside,336,28,4,1,1,1,77822
2111,9,Uptown,8414,40,1,3,0,4,1749085
2112,2,Downtown,8946,62,4,2,1,3,1774615
2113,5,Suburb,3608,31,2,2,0,7,748718
2114,5,Uptown,2955,65,2,0,1,2,600495
2115,8,Industrial Area,1281,99,1,3,1,4,250414
2116,8,Uptown,6747,44,4,0,1,5,1407126
2117,7,Suburb,451,16,3,1,0,2,169380
2118,7,Uptown,9091,42,1,3,0,9,1853507
2119,6,Suburb,9814,65,1,2,0,2,1961769
2120,6,Downtown,5948,67,4,1,0,6,1205213
2121,9,Countryside,1811,33,2,2,1,8,438134
2122,6,Industrial Area,2558,0,4,2,1,7,599227
2123,2,Countryside,531,22,3,0,0,6,119897
2124,2,Countryside,3042,5,3,3,0,8,639898
2125,5,Countryside,8141,15,3,3,1,5,1699431
2126,4,Suburb,4762,1,3,3,1,9,1017633
2127,2,Suburb,8049,75,1,0,0,2,1562579
2128,3,Industrial Area,871,26,3,2,0,6,197840
2129,7,Suburb,1502,18,3,0,0,7,377013
2130,8,Suburb,9999,27,3,3,1,9,2082996
2131,6,Suburb,9531,34,4,1,1,5,1960201
2132,5,Suburb,6909,67,2,3,1,6,1397822
2133,1,Downtown,9917,48,2,3,1,9,1971842
2134,8,Industrial Area,470,6,2,2,0,6,181903
2135,3,Suburb,5451,36,3,3,1,1,1124213
2136,6,Industrial Area,6706,24,4,3,0,4,1412013
2137,3,Uptown,488,40,1,2,1,4,106699
2138,7,Downtown,4978,80,4,3,0,3,1009360
2139,7,Suburb,7445,61,1,3,0,8,1503558
2140,9,Downtown,6227,40,4,2,1,6,1331631
2141,5,Downtown,899,13,2,1,0,7,230663
2142,8,Uptown,5601,53,2,2,0,9,1156160
2143,8,Industrial Area,3876,1,3,3,1,8,877427
2144,1,Downtown,9445,87,2,0,0,3,1824929
2145,5,Countryside,5493,78,2,1,1,4,1097936
2146,3,Uptown,2170,47,2,2,1,1,439727
2147,1,Countryside,4561,50,4,1,1,4,892692
2148,4,Uptown,2324,96,2,1,0,9,429800
2149,8,Countryside,5794,54,1,0,0,5,1187680
2150,3,Countryside,9132,11,3,0,1,3,1876774
2151,2,Downtown,5753,82,4,0,1,2,1108998
2152,9,Downtown,2127,68,1,3,0,6,462036
2153,5,Uptown,5002,0,4,2,1,4,1089345
2154,7,Industrial Area,839,58,2,3,1,6,215767
2155,2,Downtown,7502,72,4,2,1,3,1485379
2156,9,Downtown,4738,33,4,3,0,3,1029665
2157,9,Suburb,3801,92,3,3,0,1,788057
2158,4,Downtown,3837,45,4,0,0,9,774781
2159,4,Industrial Area,7016,58,4,3,1,7,1413699
2160,6,Suburb,7118,65,3,0,1,9,1434879
2161,6,Countryside,6500,18,4,2,1,1,1371847
2162,1,Countryside,4586,27,4,0,1,8,931407
2163,9,Suburb,5039,98,1,1,0,2,1010259
2164,2,Suburb,2389,39,1,1,0,3,467417
2165,5,Suburb,5905,56,4,3,1,1,1205706
2166,9,Uptown,7640,50,4,1,0,7,1591275
2167,4,Industrial Area,7122,21,2,2,1,5,1474260
2168,3,Industrial Area,3621,67,1,3,1,3,698424
2169,7,Countryside,2849,7,2,0,0,4,643032
2170,6,Countryside,1516,59,4,3,0,6,330199
2171,8,Countryside,5185,64,2,3,1,6,1086700
2172,3,Downtown,7193,35,2,1,1,2,1447144
2173,5,Countryside,9233,70,3,3,0,7,1856212
2174,4,Suburb,6608,88,3,2,0,2,1297962
2175,4,Countryside,5382,28,4,3,0,9,1121888
2176,4,Suburb,7525,64,1,0,1,2,1485796
2177,8,Uptown,7730,55,4,0,0,5,1588428
2178,6,Downtown,9139,81,1,1,0,8,1806471
2179,3,Downtown,3097,3,3,3,0,8,679597
2180,5,Industrial Area,1118,83,1,0,1,4,199564
2181,6,Uptown,8734,71,2,3,0,7,1749262
2182,5,Suburb,7106,90,2,3,0,8,1395602
2183,6,Uptown,7301,49,3,0,0,8,1494090
2184,8,Downtown,8226,38,4,3,0,5,1707032
2185,7,Suburb,4404,34,1,1,1,2,931015
2186,5,Uptown,8346,24,4,1,0,2,1709610
2187,6,Downtown,312,77,1,0,1,5,48612
2188,4,Suburb,6194,43,3,2,0,4,1259079
2189,9,Suburb,7350,46,2,2,0,4,1533103
2190,4,Downtown,3317,39,2,3,0,3,675648
2191,1,Suburb,7692,30,1,1,0,9,1524766
2192,7,Downtown,989,68,4,0,0,8,213146
2193,7,Countryside,6178,80,3,1,0,4,1249946
2194,4,Countryside,3438,73,3,2,1,7,674837
2195,3,Suburb,8276,42,4,2,1,8,1674270
2196,8,Suburb,9168,54,2,3,1,6,1893620
2197,5,Downtown,6627,15,4,0,1,2,1386449
2198,7,Suburb,4603,67,2,3,1,8,950620
2199,4,Industrial Area,9815,68,1,1,0,3,1948204
2200,4,Countryside,1302,41,3,1,0,4,275381
2201,8,Suburb,7708,40,1,2,0,4,1584168
2202,8,Suburb,8442,49,4,3,0,7,1740051
2203,2,Uptown,2065,83,4,1,1,8,388760
2204,2,Suburb,6078,5,1,1,1,9,1246804
2205,3,Industrial Area,2591,74,4,1,0,1,494868
2206,3,Countryside,8030,52,4,0,0,1,1595396
2207,1,Uptown,5166,16,4,2,1,7,1053782
2208,3,Downtown,8729,56,3,3,1,4,1743622
2209,6,Downtown,6753,66,3,1,0,8,1367629
2210,8,Countryside,1884,15,2,0,1,5,451329
2211,6,Downtown,1607,51,3,1,0,1,348169
2212,5,Industrial Area,2385,99,1,1,0,2,431586
2213,4,Suburb,331,89,1,2,1,3,40308
2214,3,Countryside,8020,87,3,0,1,2,1559430
2215,4,Uptown,591,33,1,1,0,9,143169
2216,7,Suburb,3986,83,4,2,1,7,820554
2217,1,Downtown,1942,80,3,0,1,2,336547
2218,7,Downtown,8066,19,2,1,0,7,1679862
2219,1,Uptown,9069,79,2,3,0,1,1761414
2220,2,Industrial Area,4209,55,3,2,0,5,821925
2221,4,Uptown,1523,50,1,1,1,5,315047
2222,1,Countryside,8938,52,3,1,0,9,1755487
2223,9,Uptown,4673,48,3,0,0,4,984945
2224,6,Downtown,2879,3,2,3,0,4,658591
2225,1,Industrial Area,1722,17,4,2,1,6,378989
2226,1,Industrial Area,7858,35,4,0,1,2,1570150
2227,6,Uptown,7045,34,3,1,0,6,1455317
2228,4,Countryside,2909,29,2,2,1,7,623376
2229,4,Downtown,3381,62,2,1,1,4,675258
2230,6,Suburb,7034,81,3,1,0,9,1412575
2231,7,Industrial Area,8550,20,3,3,1,5,1782422
2232,9,Uptown,8950,51,3,1,1,3,1856471
2233,5,Countryside,403,95,4,2,0,9,67709
2234,9,Countryside,5226,68,3,1,1,1,1097496
2235,4,Downtown,9280,40,2,2,1,8,1888657
2236,2,Industrial Area,1041,53,3,3,1,1,208808
2237,3,Downtown,6744,86,2,1,1,8,1321226
2238,1,Suburb,5023,29,2,0,1,5,1008482
2239,6,Suburb,7959,90,1,2,0,7,1566459
2240,6,Suburb,5503,55,2,1,0,8,1127802
2241,1,Countryside,3276,78,1,0,1,1,598720
2242,3,Industrial Area,7726,40,3,2,0,1,1550377
2243,5,Downtown,6803,13,1,0,0,7,1393916
2244,3,Downtown,8919,20,4,1,0,1,1822507
2245,3,Suburb,6786,97,4,3,0,4,1321710
2246,3,Industrial Area,6790,89,4,3,1,6,1331918
2247,5,Industrial Area,2244,24,3,0,1,2,504062
2248,5,Uptown,6539,49,2,1,1,5,1328053
2249,4,Industrial Area,7722,94,4,1,0,6,1522988
2250,1,Industrial Area,6273,52,1,2,1,5,1237578
2251,5,Downtown,9763,47,3,1,0,8,1979164
2252,5,Industrial Area,5821,69,3,3,1,4,1179641
2253,4,Industrial Area,711,47,1,1,1,8,154605
2254,6,Downtown,6390,3,1,2,0,3,1353051
2255,4,Industrial Area,546,23,3,2,1,7,160800
2256,7,Downtown,7142,30,3,1,0,5,1482407
2257,7,Uptown,6864,82,2,1,1,5,1375503
2258,2,Countryside,2471,74,3,2,0,6,464182
2259,3,Downtown,7578,28,1,2,0,5,1529579
2260,1,Downtown,7757,4,3,0,0,1,1576716
2261,8,Industrial Area,6018,81,3,3,1,9,1236359
2262,9,Downtown,2360,66,1,3,1,4,516553
2263,4,Suburb,3634,74,2,0,0,5,697280
2264,6,Suburb,7490,84,3,0,0,1,1491290
2265,9,Uptown,1244,93,4,3,0,3,279718
2266,6,Downtown,5661,82,4,2,1,3,1137392
2267,9,Industrial Area,9754,52,1,3,0,8,1995598
2268,4,Industrial Area,5584,88,1,2,1,8,1081583
2269,8,Countryside,7181,63,1,3,1,9,1467778
2270,9,Uptown,8667,34,4,2,1,7,1817959
2271,4,Industrial Area,9544,11,1,3,0,6,1959936
2272,5,Countryside,9809,46,4,0,1,8,1983499
2273,8,Industrial Area,8240,89,2,1,0,3,1658380
2274,6,Countryside,633,54,1,1,0,8,150301
2275,7,Suburb,9756,68,3,1,1,3,1968552
2276,3,Suburb,3245,82,2,2,1,2,625628
2277,7,Industrial Area,5080,90,4,1,0,9,1023516
2278,8,Uptown,4956,37,1,3,1,1,1055233
2279,6,Downtown,2965,28,3,1,1,2,648668
2280,9,Uptown,7431,11,4,2,1,7,1597818
2281,6,Uptown,5235,18,2,2,1,1,1117540
2282,9,Downtown,715,8,3,2,0,5,247320
2283,4,Suburb,1007,81,2,3,1,9,187061
2284,8,Suburb,8088,28,1,2,1,9,1678669
2285,4,Downtown,2984,2,3,3,1,4,656661
2286,2,Countryside,7794,86,1,2,1,2,1500885
2287,9,Uptown,3666,29,4,0,1,9,818090
2288,5,Industrial Area,3803,57,4,2,1,4,792926
2289,4,Suburb,4742,87,2,1,1,3,926628
2290,2,Industrial Area,6480,52,1,1,1,3,1271641
2291,1,Downtown,2859,3,1,0,1,7,590853
2292,7,Industrial Area,8437,56,3,2,0,2,1723756
2293,6,Industrial Area,4271,53,4,1,0,5,880220
2294,2,Uptown,3257,27,1,1,1,2,664921
2295,8,Downtown,7216,15,1,3,1,7,1533728
2296,4,Industrial Area,2029,12,1,3,0,7,443065
2297,8,Suburb,9533,71,4,2,0,3,1939021
2298,7,Downtown,326,55,4,0,1,3,112330
2299,5,Suburb,2883,52,4,2,0,8,605422
2300,8,Countryside,9544,47,2,3,0,7,1963554
2301,9,Industrial Area,3355,24,4,3,0,4,762588
2302,5,Downtown,7101,65,4,2,0,2,1430277
2303,5,Suburb,1958,29,4,2,0,3,432577
2304,2,Industrial Area,4251,2,3,2,0,3,898970
2305,5,Uptown,7599,22,3,2,0,5,1562875
2306,3,Suburb,7756,28,1,0,0,7,1556454
2307,7,Suburb,4437,40,3,1,1,4,944702
2308,5,Countryside,8231,93,2,2,0,1,1610977
2309,8,Uptown,2014,10,2,1,1,3,486830
2310,1,Countryside,3631,20,1,3,0,3,731454
2311,3,Uptown,3647,90,1,1,1,1,687927
2312,3,Suburb,2286,23,2,2,1,8,491285
2313,9,Countryside,3844,94,2,1,1,4,794389
2314,5,Industrial Area,7279,93,2,2,1,5,1442999
2315,9,Uptown,1001,64,1,2,0,3,236942
2316,9,Suburb,8037,0,2,3,1,4,1727993
2317,1,Downtown,9946,53,1,2,0,1,1954056
2318,2,Uptown,4086,71,2,3,1,4,793905
2319,5,Uptown,7562,33,2,0,0,2,1547993
2320,4,Industrial Area,2771,79,3,2,1,6,536269
2321,9,Uptown,5314,90,2,3,0,2,1080418
2322,7,Uptown,6959,67,1,3,0,9,1412352
2323,6,Industrial Area,4560,82,2,2,1,2,908093
2324,7,Industrial Area,5845,28,4,1,0,4,1229221
2325,1,Countryside,3344,2,3,3,0,4,692104
2326,1,Suburb,4183,10,2,0,1,1,855288
2327,8,Suburb,3240,7,2,1,0,7,734868
2328,2,Countryside,5461,61,4,1,1,1,1086080
2329,9,Suburb,2120,32,4,2,1,8,508947
2330,7,Uptown,7184,7,4,3,0,3,1532128
2331,6,Countryside,3102,24,4,0,1,8,676478
2332,1,Countryside,2763,87,4,3,1,8,508698
2333,1,Suburb,3671,25,4,0,0,5,736906
2334,2,Downtown,7522,25,2,3,0,3,1518910
2335,6,Suburb,8827,16,1,2,0,9,1820709
2336,6,Downtown,5276,90,2,0,1,1,1050859
2337,2,Countryside,5367,28,2,2,1,1,1092972
2338,1,Downtown,7801,42,2,3,0,2,1553780
2339,5,Uptown,3088,72,3,0,0,6,610329
2340,5,Industrial Area,4425,77,1,0,0,2,862322
2341,2,Downtown,3906,4,1,3,0,4,808513
2342,6,Industrial Area,1840,49,3,2,0,6,409615
2343,9,Uptown,9066,93,1,0,0,2,1821952
2344,2,Industrial Area,520,55,3,0,0,4,89485
2345,2,Uptown,5222,62,2,0,0,7,1022012
2346,3,Industrial Area,5913,56,1,3,0,1,1169608
2347,7,Industrial Area,1053,91,2,1,0,9,194091
2348,6,Suburb,7788,44,4,3,1,7,1611330
2349,8,Downtown,7506,36,2,2,1,9,1575303
2350,8,Industrial Area,9512,71,1,1,1,7,1919162
2351,6,Countryside,9980,78,2,0,0,1,1989579
2352,3,Suburb,8238,91,2,0,0,7,1595587
2353,3,Downtown,2261,35,3,1,1,9,480786
2354,1,Suburb,6258,32,1,0,1,8,1234807
2355,7,Downtown,3783,5,2,0,1,4,831103
2356,5,Uptown,6935,75,3,3,0,5,1381782
2357,4,Industrial Area,8929,70,1,3,0,3,1773091
2358,4,Countryside,8970,44,4,2,1,2,1831266
2359,4,Suburb,1082,91,2,0,0,3,175767
2360,6,Suburb,5403,6,2,2,1,7,1157194
2361,8,Suburb,4467,64,2,2,1,8,924387
2362,8,Suburb,519,23,2,1,1,2,185559
2363,5,Industrial Area,9519,44,2,1,0,9,1929998
2364,6,Downtown,8329,60,4,0,1,4,1701844
2365,4,Industrial Area,7446,18,4,1,0,2,1543153
2366,9,Uptown,589,31,1,2,1,7,199063
2367,8,Industrial Area,679,29,1,3,1,2,205147
2368,1,Industrial Area,9870,64,3,1,0,7,1940511
2369,2,Uptown,7186,31,3,2,0,8,1447687
2370,9,Industrial Area,2258,56,3,1,1,9,508021
2371,8,Downtown,8557,19,4,0,0,1,1798078
2372,3,Countryside,2483,84,1,1,1,2,451618
2373,8,Uptown,4074,82,1,3,1,2,841158
2374,1,Suburb,4219,93,4,0,0,7,772661
2375,4,Downtown,6502,91,1,1,1,6,1255048
2376,3,Countryside,1077,95,2,3,1,9,181597
2377,6,Downtown,2866,29,1,2,1,3,630160
2378,7,Downtown,7704,86,1,1,1,8,1532399
2379,4,Suburb,378,90,2,1,1,5,40479
2380,7,Countryside,1881,58,3,2,1,5,424371
2381,9,Downtown,8267,89,3,2,1,5,1683688
2382,2,Suburb,8139,61,3,1,0,8,1594937
2383,3,Uptown,2462,66,4,3,0,7,490661
2384,5,Suburb,9477,30,2,2,1,7,1930456
2385,3,Industrial Area,1785,65,2,2,1,4,336831
2386,8,Suburb,6045,53,4,3,0,6,1260894
2387,8,Suburb,2920,9,2,1,1,1,674075
2388,8,Suburb,1264,37,1,0,0,6,300911
2389,9,Downtown,9320,82,3,1,0,5,1892207
2390,4,Countryside,2973,30,2,1,0,1,622304
2391,5,Suburb,5593,28,2,0,1,1,1155278
2392,5,Suburb,7559,24,3,1,1,3,1571079
2393,8,Industrial Area,2018,31,4,1,0,4,482640
2394,7,Industrial Area,1528,16,3,2,0,1,386582
2395,9,Uptown,4078,44,4,3,1,7,907446
2396,8,Uptown,2140,48,4,1,1,2,499510
2397,2,Industrial Area,797,86,1,0,0,4,91424
2398,4,Countryside,836,17,3,0,0,9,207007
2399,6,Uptown,3605,74,2,2,0,8,728446
2400,2,Countryside,7424,51,4,1,1,2,1477543
2401,7,Industrial Area,9656,19,1,1,1,9,2003655
2402,3,Uptown,2271,61,3,1,0,1,436853
2403,3,Suburb,7887,12,4,1,1,6,1632533
2404,2,Industrial Area,3827,87,1,0,1,3,716454
2405,8,Uptown,599,42,2,0,0,1,158752
2406,6,Countryside,2686,83,4,2,1,8,543479
2407,1,Countryside,4263,91,4,1,1,6,804957
2408,1,Uptown,4987,98,2,0,0,4,914012
2409,7,Countryside,4471,20,2,1,0,3,951322
2410,8,Uptown,4159,5,2,3,1,2,928826
2411,5,Uptown,9405,70,4,3,1,5,1892171
2412,5,Countryside,3995,92,1,0,0,8,752073
2413,4,Downtown,9412,52,1,3,1,8,1894177
2414,6,Suburb,7542,86,2,3,0,3,1503118
2415,6,Industrial Area,6431,51,1,0,0,9,1301711
2416,3,Suburb,3917,68,2,2,0,5,769843
2417,9,Industrial Area,3000,85,2,3,1,7,632830
2418,7,Industrial Area,1305,8,3,1,0,9,340551
2419,1,Suburb,2001,95,1,3,1,7,343861
2420,7,Uptown,3602,73,4,2,0,3,744310
2421,5,Countryside,9295,45,3,2,0,2,1892511
2422,5,Downtown,3666,91,2,2,1,7,705802
2423,2,Downtown,3462,74,3,2,0,8,659487
2424,4,Downtown,8606,70,2,2,0,4,1713524
2425,6,Suburb,2437,29,2,3,1,1,552308
2426,7,Suburb,5152,42,2,3,1,6,1084298
2427,5,Uptown,330,58,1,3,0,9,63166
2428,9,Downtown,6248,37,2,3,0,4,1329916
2429,3,Uptown,2105,33,2,2,1,3,440952
2430,1,Downtown,6713,45,1,2,0,6,1312892
2431,4,Suburb,3869,91,1,1,0,6,732728
2432,9,Countryside,9928,31,2,3,0,4,2068457
2433,4,Countryside,5610,15,1,2,1,7,1155962
2434,2,Countryside,756,38,4,1,1,2,162444
2435,5,Countryside,748,0,4,1,1,1,228780
2436,3,Industrial Area,367,97,2,0,1,6,20098
2437,9,Downtown,4389,56,3,3,0,3,942271
2438,4,Countryside,2162,86,1,2,1,3,403064
2439,6,Industrial Area,2102,19,3,3,1,1,494798
2440,2,Industrial Area,7854,81,4,1,1,2,1543992
2441,6,Industrial Area,8619,81,2,3,1,3,1737652
2442,3,Uptown,6195,41,4,0,0,1,1252454
2443,9,Uptown,9759,84,1,0,1,8,1979679
2444,2,Industrial Area,9534,71,1,2,1,6,1871842
2445,9,Countryside,5815,33,2,2,0,9,1226246
2446,5,Downtown,4038,49,1,2,0,1,812478
2447,8,Suburb,667,10,1,2,1,4,217531
2448,2,Uptown,6501,42,1,3,1,4,1293694
2449,6,Countryside,2940,9,3,3,1,5,660325
2450,3,Countryside,5207,7,2,1,0,2,1080903
2451,5,Suburb,358,71,2,1,1,1,73239
2452,8,Suburb,4556,18,2,2,0,9,980010
2453,1,Countryside,8594,64,1,3,0,5,1677395
2454,5,Suburb,5241,54,1,2,0,8,1051980
2455,3,Countryside,4807,51,1,1,0,3,945245
2456,4,Suburb,1085,2,2,3,1,4,285658
2457,2,Suburb,2746,52,3,2,0,4,546858
2458,9,Countryside,9448,43,4,0,1,6,1972211
2459,3,Industrial Area,8928,95,2,1,0,4,1743001
2460,2,Countryside,2665,47,2,0,1,5,521089
2461,9,Downtown,5001,53,3,0,1,5,1056333
2462,7,Suburb,7717,15,4,3,1,8,1625838
2463,6,Uptown,5866,29,4,0,0,9,1225275
2464,1,Suburb,8988,91,1,0,0,8,1714984
2465,5,Downtown,9858,27,4,2,1,5,2018263
2466,3,Uptown,9514,15,1,3,0,6,1931976
2467,1,Uptown,6683,50,2,2,1,4,1310332
2468,4,Countryside,1789,32,3,2,0,2,377605
2469,2,Industrial Area,2634,24,2,2,0,5,536872
2470,2,Countryside,7990,17,4,3,0,1,1633737
2471,3,Uptown,3689,25,2,1,1,1,756868
2472,8,Uptown,502,5,3,3,1,1,207745
2473,8,Industrial Area,530,37,3,2,0,4,178087
2474,7,Suburb,7347,43,1,1,1,5,1512927
2475,6,Industrial Area,3262,66,2,0,0,4,658918
2476,9,Countryside,2627,42,3,1,1,6,593701
2477,4,Suburb,3084,5,3,3,1,2,679818
2478,1,Countryside,1103,77,3,2,1,5,174898
2479,8,Industrial Area,6066,63,3,0,0,6,1252311
2480,7,Suburb,4023,81,4,0,1,5,822363
2481,7,Industrial Area,6696,79,2,2,0,6,1347412
2482,3,Downtown,475,87,2,0,0,8,42958
2483,4,Uptown,9936,12,2,0,0,2,2034521
2484,9,Suburb,5991,64,4,0,1,7,1245223
2485,6,Uptown,3832,37,4,3,1,6,833797
2486,5,Downtown,4649,63,3,1,0,8,936988
2487,3,Suburb,1843,13,4,3,1,9,413433
2488,9,Uptown,5756,16,1,0,0,8,1236333
2489,5,Uptown,3713,76,4,3,0,5,747890
2490,5,Suburb,7385,12,3,0,0,4,1531593
2491,4,Uptown,4479,72,2,3,1,3,885467
2492,4,Uptown,9632,5,4,1,1,9,1994895
2493,1,Suburb,5107,5,2,2,1,7,1049819
2494,7,Uptown,7686,93,2,1,0,1,1530951
2495,9,Uptown,2240,36,1,3,1,3,528754
2496,3,Countryside,956,56,1,3,0,3,183920
2497,2,Countryside,2803,52,4,1,0,6,551836
2498,3,Downtown,958,45,2,3,1,2,208071
2499,1,Countryside,7338,77,3,2,1,4,1429485
2500,6,Countryside,8402,3,2,2,0,2,1745410
2501,7,Downtown,6325,33,2,1,0,5,1323633
2502,2,Uptown,9546,65,1,0,1,4,1875055
2503,8,Uptown,6798,62,1,2,1,4,1394119
2504,6,Countryside,6648,60,1,3,0,4,1348343
2505,4,Downtown,3341,80,1,0,1,4,643076
2506,5,Uptown,2638,41,4,2,1,5,568056
2507,8,Industrial Area,410,77,4,0,0,2,112850
2508,3,Suburb,5487,63,2,3,1,6,1088845
2509,3,Suburb,2018,16,4,1,0,1,439885
2510,4,Suburb,6816,60,3,1,1,2,1363854
2511,1,Countryside,425,29,2,3,0,3,76236
2512,9,Suburb,8753,42,2,1,0,2,1811600
2513,8,Suburb,3234,92,3,3,1,3,672793
2514,8,Industrial Area,6217,6,2,1,1,8,1345817
2515,6,Uptown,1904,72,3,2,1,3,406378
2516,7,Industrial Area,7890,45,1,1,1,1,1609218
2517,6,Countryside,2382,22,1,0,0,8,522465
2518,9,Suburb,9146,35,1,1,1,8,1893494
2519,3,Uptown,5393,13,3,1,1,7,1129173
2520,3,Suburb,7443,19,4,1,0,4,1529338
2521,3,Suburb,584,55,4,1,0,5,124048
2522,3,Countryside,5866,80,2,2,0,6,1131423
2523,9,Suburb,8518,31,1,3,1,6,1793102
2524,4,Downtown,2574,24,1,2,0,7,546707
2525,7,Uptown,4272,93,2,2,1,4,847240
2526,9,Uptown,9620,48,1,0,0,8,1971060
2527,7,Downtown,4413,56,1,3,1,2,920520
